time,open,high,low,close,tick_volume,spread,real_volume
2024-07-27 17:05:00,68735.96,68789.39,68698.51,68761.67,94,48,0
2024-07-27 17:06:00,68760.51,68769.62,68726.33,68769.55,80,48,0
2024-07-27 17:07:00,68765.87,68780.51,68753.85,68759.35,67,48,0
2024-07-27 17:08:00,68761.89,68792.26,68761.89,68770.44,66,48,0
2024-07-27 17:09:00,68774.73,68795.01,68751.54,68759.56,80,48,0
2024-07-27 17:10:00,68763.56,68794.9,68710.64,68755.51,83,49,0
2024-07-27 17:11:00,68751.9,68751.9,68708.43,68737.98,77,48,0
2024-07-27 17:12:00,68741.22,68744.79,68711.66,68718.01,88,56,0
2024-07-27 17:13:00,68716.06,68735.33,68694.62,68726.71,80,56,0
2024-07-27 17:14:00,68726.69,68733.47,68685.83,68685.83,78,56,0
2024-07-27 17:15:00,68683.91,68689.2,68570.81,68612.0,102,229,0
2024-07-27 17:16:00,68614.09,68626.28,68532.6,68626.28,159,94,0
2024-07-27 17:17:00,68628.65,68635.11,68515.14,68525.09,139,211,0
2024-07-27 17:18:00,68531.21,68555.57,68516.8,68535.5,88,122,0
2024-07-27 17:19:00,68534.06,68541.69,68502.55,68507.27,69,114,0
2024-07-27 17:20:00,68506.56,68518.12,68497.87,68505.14,64,121,0
2024-07-27 17:21:00,68507.05,68543.53,68507.05,68534.76,82,138,0
2024-07-27 17:22:00,68532.32,68674.75,68528.05,68659.74,121,154,0
2024-07-27 17:23:00,68661.09,68661.09,68560.1,68560.1,120,121,0
2024-07-27 17:24:00,68561.14,68601.14,68559.66,68594.09,82,127,0
2024-07-27 17:25:00,68594.38,68594.38,68506.43,68508.94,84,141,0
2024-07-27 17:26:00,68505.56,68545.2,68474.85,68487.51,94,141,0
2024-07-27 17:27:00,68487.58,68504.59,68430.17,68492.84,104,276,0
2024-07-27 17:28:00,68492.99,68577.19,68484.23,68572.34,106,56,0
2024-07-27 17:29:00,68565.8,68601.2,68564.63,68600.15,76,49,0
2024-07-27 17:30:00,68600.87,68627.22,68572.11,68572.8,90,34,0
2024-07-27 17:31:00,68572.81,68572.81,68492.94,68524.13,116,33,0
2024-07-27 17:32:00,68523.97,68587.04,68494.15,68507.31,125,62,0
2024-07-27 17:33:00,68506.93,68588.37,68489.93,68551.11,132,47,0
2024-07-27 17:34:00,68551.32,68551.32,68448.59,68452.68,95,124,0
2024-07-27 17:35:00,68448.94,68491.43,68431.88,68478.7,116,130,0
2024-07-27 17:36:00,68478.11,68506.43,68422.2,68465.47,101,108,0
2024-07-27 17:37:00,68462.26,68508.48,68450.93,68508.48,96,108,0
2024-07-27 17:38:00,68510.77,68567.5,68498.21,68567.5,117,95,0
2024-07-27 17:39:00,68564.7,68567.42,68484.67,68492.32,93,87,0
2024-07-27 17:40:00,68486.83,68541.71,68442.43,68541.71,107,110,0
2024-07-27 17:41:00,68542.36,68618.64,68504.53,68604.98,111,103,0
2024-07-27 17:42:00,68607.47,68631.96,68562.04,68579.37,112,88,0
2024-07-27 17:43:00,68579.74,68587.47,68512.37,68522.89,83,88,0
2024-07-27 17:44:00,68523.39,68550.77,68510.34,68528.46,87,87,0
2024-07-27 17:45:00,68528.03,68567.1,68528.03,68558.64,83,88,0
2024-07-27 17:46:00,68558.74,68613.23,68557.69,68578.71,103,96,0
2024-07-27 17:47:00,68582.27,68641.89,68578.95,68623.27,107,89,0
2024-07-27 17:48:00,68626.97,68642.01,68618.97,68636.64,69,61,0
2024-07-27 17:49:00,68636.16,68658.77,68619.79,68633.31,81,61,0
2024-07-27 17:50:00,68632.48,68651.41,68592.47,68615.95,121,54,0
2024-07-27 17:51:00,68616.56,68655.3,68616.56,68653.56,76,54,0
2024-07-27 17:52:00,68656.37,68707.75,68656.37,68685.12,71,48,0
2024-07-27 17:53:00,68682.34,68732.45,68682.34,68732.45,73,53,0
2024-07-27 17:54:00,68731.27,68731.27,68660.45,68673.24,96,46,0
2024-07-27 17:55:00,68670.74,68671.38,68536.84,68574.77,131,40,0
2024-07-27 17:56:00,68574.52,68574.52,68527.36,68557.41,81,400,0
2024-07-27 17:57:00,68556.25,68586.61,68520.96,68586.61,89,106,0
2024-07-27 17:58:00,68583.32,68603.23,68484.56,68494.46,97,106,0
2024-07-27 17:59:00,68491.35,68584.24,68488.35,68581.34,103,105,0
2024-07-27 18:00:00,68581.81,68619.38,68566.2,68601.42,95,105,0
2024-07-27 18:01:00,68595.75,68617.17,68537.08,68537.99,96,105,0
2024-07-27 18:02:00,68543.04,68620.94,68541.13,68614.05,99,98,0
2024-07-27 18:03:00,68616.18,68645.94,68611.47,68630.81,75,98,0
2024-07-27 18:04:00,68634.07,68676.59,68634.07,68658.91,71,84,0
2024-07-27 18:05:00,68660.07,68696.53,68649.12,68696.53,74,70,0
2024-07-27 18:06:00,68695.91,68728.87,68681.92,68720.08,78,41,0
2024-07-27 18:07:00,68714.91,68741.96,68703.35,68735.84,74,34,0
2024-07-27 18:08:00,68735.31,68749.3,68716.3,68747.56,76,21,0
2024-07-27 18:09:00,68746.78,68747.38,68717.82,68731.62,69,4,0
2024-07-27 18:10:00,68729.21,68792.33,68692.36,68699.0,102,0,0
2024-07-27 18:11:00,68697.36,68734.9,68664.7,68665.14,93,16,0
2024-07-27 18:12:00,68662.23,68682.05,68638.45,68674.14,80,16,0
2024-07-27 18:13:00,68671.64,68716.37,68669.56,68712.32,73,16,0
2024-07-27 18:14:00,68709.12,68751.96,68695.1,68739.23,77,23,0
2024-07-27 18:15:00,68740.18,68811.51,68727.11,68727.11,119,23,0
2024-07-27 18:16:00,68725.04,68814.62,68716.41,68794.63,109,3,0
2024-07-27 18:17:00,68792.39,68848.3,68776.05,68783.46,109,0,0
2024-07-27 18:18:00,68782.97,68860.35,68782.97,68841.74,94,0,0
2024-07-27 18:19:00,68838.87,68864.09,68797.03,68806.67,104,0,0
2024-07-27 18:20:00,68801.34,68838.1,68772.4,68812.15,97,0,0
2024-07-27 18:21:00,68812.08,68884.87,68812.08,68869.62,86,0,0
2024-07-27 18:22:00,68866.64,68928.61,68866.64,68892.82,100,0,0
2024-07-27 18:23:00,68896.98,68994.63,68896.98,68985.17,97,0,0
2024-07-27 18:24:00,68981.57,68985.43,68919.95,68936.33,115,0,0
2024-07-27 18:25:00,68929.51,68962.89,68918.3,68961.48,82,0,0
2024-07-27 18:26:00,68962.46,68977.4,68939.72,68953.07,80,0,0
2024-07-27 18:27:00,68955.25,68975.06,68950.19,68955.32,65,0,0
2024-07-27 18:28:00,68955.7,68965.11,68945.36,68959.12,72,0,0
2024-07-27 18:29:00,68958.31,68978.2,68955.72,68974.55,71,0,0
2024-07-27 18:30:00,68977.92,68981.0,68881.19,68899.89,101,0,0
2024-07-27 18:31:00,68901.73,68919.96,68817.57,68855.92,116,0,0
2024-07-27 18:32:00,68853.69,68932.81,68844.39,68886.7,95,0,0
2024-07-27 18:33:00,68888.34,68888.34,68814.87,68874.09,94,0,0
2024-07-27 18:34:00,68874.09,68896.48,68817.11,68818.67,93,28,0
2024-07-27 18:35:00,68819.37,68886.07,68801.14,68818.67,100,180,0
2024-07-27 18:36:00,68818.75,68862.78,68818.75,68862.78,80,0,0
2024-07-27 18:37:00,68861.18,68957.88,68861.18,68944.81,113,0,0
2024-07-27 18:38:00,68945.75,68977.73,68897.01,68929.92,103,0,0
2024-07-27 18:39:00,68928.84,68935.18,68913.37,68914.24,67,0,0
2024-07-27 18:40:00,68914.28,68962.65,68907.4,68950.66,106,0,0
2024-07-27 18:41:00,68949.97,68974.24,68945.99,68956.66,66,0,0
2024-07-27 18:42:00,68953.46,69013.99,68953.46,68994.19,77,0,0
2024-07-27 18:43:00,68997.36,69042.16,68994.52,69006.19,75,0,0
2024-07-27 18:44:00,69006.49,69018.51,68987.85,69001.19,77,0,0
2024-07-27 18:45:00,68998.89,69000.81,68944.32,68985.13,79,0,0
2024-07-27 18:46:00,68986.63,69013.79,68933.5,69012.75,113,0,0
2024-07-27 18:47:00,69010.41,69030.03,69001.94,69022.7,83,0,0
2024-07-27 18:48:00,69024.73,69032.62,68948.66,68976.98,93,0,0
2024-07-27 18:49:00,68976.15,68999.08,68972.69,68979.51,73,0,0
2024-07-27 18:50:00,68979.5,68986.46,68831.64,68847.44,129,0,0
2024-07-27 18:51:00,68849.11,68849.11,68619.51,68757.22,214,133,0
2024-07-27 18:52:00,68752.12,68841.34,68751.88,68841.34,128,0,0
2024-07-27 18:53:00,68842.4,68852.95,68692.01,68752.57,145,0,0
2024-07-27 18:54:00,68750.99,68750.99,68660.78,68711.38,126,0,0
2024-07-27 18:55:00,68714.25,68777.09,68519.97,68539.5,175,0,0
2024-07-27 18:56:00,68540.36,68658.4,68540.36,68651.72,183,246,0
2024-07-27 18:57:00,68653.81,68717.37,68633.13,68691.44,127,0,0
2024-07-27 18:58:00,68695.35,68720.54,68656.04,68695.73,102,0,0
2024-07-27 18:59:00,68686.35,68707.61,68567.31,68567.31,175,120,0
2024-07-27 19:00:00,68564.56,68590.71,68524.62,68524.62,110,172,0
2024-07-27 19:01:00,68522.07,68553.07,68169.34,68230.37,273,0,0
2024-07-27 19:02:00,68225.6,68359.27,68180.26,68342.77,207,0,0
2024-07-27 19:03:00,68338.69,68362.99,68278.61,68307.34,206,0,0
2024-07-27 19:04:00,68301.61,68377.89,68274.82,68326.59,149,168,0
2024-07-27 19:05:00,68326.92,68496.43,68323.94,68464.3,181,95,0
2024-07-27 19:06:00,68467.0,68483.65,68412.03,68431.15,160,53,0
2024-07-27 19:07:00,68431.99,68431.99,68232.75,68256.11,170,34,0
2024-07-27 19:08:00,68259.08,68297.22,68187.94,68256.84,165,0,0
2024-07-27 19:09:00,68254.23,68309.4,68215.59,68266.91,162,0,0
2024-07-27 19:10:00,68270.71,68309.96,68207.51,68293.67,129,0,0
2024-07-27 19:11:00,68295.48,68317.15,68239.0,68288.46,126,130,0
2024-07-27 19:12:00,68290.93,68310.86,68238.7,68295.94,125,76,0
2024-07-27 19:13:00,68297.5,68313.22,68256.94,68281.5,114,231,0
2024-07-27 19:14:00,68277.01,68361.42,68252.31,68340.37,130,4,0
2024-07-27 19:15:00,68345.07,68472.53,68321.99,68456.91,153,106,0
2024-07-27 19:16:00,68455.03,68477.49,68411.01,68438.77,161,57,0
2024-07-27 19:17:00,68434.47,68469.22,68418.24,68453.79,141,209,0
2024-07-27 19:18:00,68456.16,68476.35,68408.68,68420.94,144,148,0
2024-07-27 19:19:00,68415.6,68484.07,68376.95,68459.29,157,89,0
2024-07-27 19:20:00,68458.7,68615.13,68450.19,68576.87,184,150,0
2024-07-27 19:21:00,68573.14,68666.65,68553.83,68665.62,158,205,0
2024-07-27 19:22:00,68668.24,68680.16,68595.41,68662.06,157,47,0
2024-07-27 19:23:00,68662.6,68665.35,68581.91,68605.36,109,0,0
2024-07-27 19:24:00,68601.49,68617.3,68499.19,68499.19,132,55,0
2024-07-27 19:25:00,68497.09,68587.66,68497.09,68539.28,143,10,0
2024-07-27 19:26:00,68541.05,68638.09,68541.05,68614.89,111,90,0
2024-07-27 19:27:00,68613.86,68615.24,68563.13,68592.72,90,0,0
2024-07-27 19:28:00,68595.54,68640.0,68593.03,68624.6,84,87,0
2024-07-27 19:29:00,68625.96,68630.4,68576.21,68613.07,92,0,0
2024-07-27 19:30:00,68616.07,68709.23,68609.09,68684.73,120,0,0
2024-07-27 19:31:00,68693.17,68697.29,68558.77,68642.96,122,0,0
2024-07-27 19:32:00,68637.68,68691.79,68609.89,68691.5,89,0,0
2024-07-27 19:33:00,68691.39,68698.53,68648.35,68666.06,98,0,0
2024-07-27 19:34:00,68663.46,68696.72,68645.89,68689.11,82,0,0
2024-07-27 19:35:00,68691.27,68693.03,68446.62,68509.34,161,4,0
2024-07-27 19:36:00,68512.2,68566.32,68329.04,68329.04,159,114,0
2024-07-27 19:37:00,68333.35,68459.56,68323.7,68411.11,142,109,0
2024-07-27 19:38:00,68411.36,68431.37,68303.21,68303.21,121,0,0
2024-07-27 19:39:00,68312.67,68338.01,68226.12,68250.89,155,64,0
2024-07-27 19:40:00,68248.56,68310.8,68228.96,68235.42,128,16,0
2024-07-27 19:41:00,68231.52,68231.52,67786.09,67999.13,280,0,0
2024-07-27 19:42:00,67991.44,68042.36,67906.44,67989.4,170,1,0
2024-07-27 19:43:00,67990.42,68086.88,67986.41,68086.88,180,0,0
2024-07-27 19:44:00,68081.6,68083.03,67945.54,67980.06,163,0,0
2024-07-27 19:45:00,67975.95,68104.46,67962.88,68088.18,162,90,0
2024-07-27 19:46:00,68091.29,68113.62,68014.17,68061.26,204,215,0
2024-07-27 19:47:00,68058.79,68191.74,68033.68,68033.68,174,114,0
2024-07-27 19:48:00,68031.77,68118.49,68031.56,68054.57,128,0,0
2024-07-27 19:49:00,68053.5,68079.2,68019.01,68036.31,108,0,0
2024-07-27 19:50:00,68042.73,68091.22,68021.26,68075.42,120,0,0
2024-07-27 19:51:00,68076.15,68084.97,67985.92,68005.2,110,25,0
2024-07-27 19:52:00,68001.83,68008.18,67896.44,67933.69,97,0,0
2024-07-27 19:53:00,67931.83,68005.54,67931.83,68003.13,86,0,0
2024-07-27 19:54:00,68006.98,68126.05,68006.98,68115.42,124,0,0
2024-07-27 19:55:00,68109.4,68109.4,68000.61,68070.86,152,0,0
2024-07-27 19:56:00,68065.1,68115.09,68007.28,68097.03,151,1,0
2024-07-27 19:57:00,68097.84,68118.33,68022.21,68022.21,105,14,0
2024-07-27 19:58:00,68020.55,68214.15,68019.83,68214.15,136,20,0
2024-07-27 19:59:00,68215.38,68365.71,68200.9,68257.17,161,129,0
2024-07-27 20:00:00,68260.14,68284.13,67945.8,67998.33,172,33,0
2024-07-27 20:01:00,68000.79,68225.92,67977.89,68177.62,212,67,0
2024-07-27 20:02:00,68183.38,68424.31,68134.96,68424.31,188,206,0
2024-07-27 20:03:00,68427.67,68446.55,68129.4,68142.17,209,78,0
2024-07-27 20:04:00,68140.09,68210.4,68049.19,68210.4,174,0,0
2024-07-27 20:05:00,68209.47,68246.96,68139.97,68167.93,181,0,0
2024-07-27 20:06:00,68172.88,68178.86,68014.87,68075.48,168,0,0
2024-07-27 20:07:00,68070.25,68172.95,68047.52,68137.35,188,35,0
2024-07-27 20:08:00,68139.85,68354.79,68098.64,68346.44,195,316,0
2024-07-27 20:09:00,68349.29,68409.16,68301.53,68387.63,196,177,0
2024-07-27 20:10:00,68390.32,68417.1,68315.89,68318.34,136,90,0
2024-07-27 20:11:00,68320.65,68320.65,68088.27,68088.27,234,0,0
2024-07-27 20:12:00,68085.95,68119.6,67921.99,67971.36,182,2,0
2024-07-27 20:13:00,67970.15,67970.15,67628.0,67639.47,198,0,0
2024-07-27 20:14:00,67637.16,67724.13,67575.53,67688.33,222,19,0
2024-07-27 20:15:00,67686.74,67780.7,67514.03,67780.7,232,18,0
2024-07-27 20:16:00,67783.89,68030.78,67713.04,67915.69,258,358,0
2024-07-27 20:17:00,67919.52,67926.75,67632.17,67634.45,218,159,0
2024-07-27 20:18:00,67636.56,67771.75,67627.27,67701.79,178,279,0
2024-07-27 20:19:00,67702.19,67823.82,67702.19,67757.48,177,71,0
2024-07-27 20:20:00,67754.9,67827.39,67341.48,67341.89,235,75,0
2024-07-27 20:21:00,67340.91,67340.91,66998.17,67167.08,283,133,0
2024-07-27 20:22:00,67169.66,67208.14,66804.61,66945.04,348,279,0
2024-07-27 20:23:00,66951.0,66961.03,66645.95,66826.22,340,252,0
2024-07-27 20:24:00,66823.13,66936.56,66769.09,66842.68,280,367,0
2024-07-27 20:25:00,66837.06,66843.83,66588.14,66747.9,307,146,0
2024-07-27 20:26:00,66757.11,67107.62,66749.54,66973.15,303,77,0
2024-07-27 20:27:00,66964.92,67151.56,66936.65,67146.11,193,401,0
2024-07-27 20:28:00,67146.21,67224.54,67001.69,67011.56,255,358,0
2024-07-27 20:29:00,67016.09,67346.66,66983.64,67279.91,289,349,0
2024-07-27 20:30:00,67275.15,67373.44,67212.6,67239.11,245,282,0
2024-07-27 20:31:00,67236.2,67307.99,67065.14,67170.88,239,427,0
2024-07-27 20:32:00,67173.81,67175.92,67032.63,67146.3,243,221,0
2024-07-27 20:33:00,67149.13,67194.15,66993.24,66993.24,174,179,0
2024-07-27 20:34:00,66990.22,67014.8,66908.23,66984.51,200,183,0
2024-07-27 20:35:00,66979.23,66999.38,66825.37,66853.5,204,219,0
2024-07-27 20:36:00,66856.42,66997.26,66856.42,66970.31,176,233,0
2024-07-27 20:37:00,66967.53,67059.96,66934.58,67052.08,175,189,0
2024-07-27 20:38:00,67052.47,67065.68,66898.74,66927.42,152,197,0
2024-07-27 20:39:00,66930.07,66932.66,66713.06,66773.67,194,203,0
2024-07-27 20:40:00,66773.58,66897.04,66768.6,66864.87,161,229,0
2024-07-27 20:41:00,66867.57,66902.47,66833.86,66840.93,118,40,0
2024-07-27 20:42:00,66838.25,66917.12,66826.58,66875.47,165,63,0
2024-07-27 20:43:00,66878.62,66913.03,66821.85,66858.38,165,183,0
2024-07-27 20:44:00,66855.77,67119.3,66825.5,67119.3,161,62,0
2024-07-27 20:45:00,67122.81,68330.35,67108.66,67957.61,604,82,0
2024-07-27 20:46:00,67953.97,68283.1,67685.89,67830.19,457,0,0
2024-07-27 20:47:00,67823.21,68003.84,67446.63,67446.63,379,0,0
2024-07-27 20:48:00,67444.17,67551.01,67278.68,67536.49,333,0,0
2024-07-27 20:49:00,67531.8,67532.53,66791.45,66812.11,487,4,0
2024-07-27 20:50:00,66808.62,67132.84,66808.62,67044.01,346,481,0
2024-07-27 20:51:00,67049.89,67423.99,67049.89,67324.84,325,410,0
2024-07-27 20:52:00,67328.01,67476.3,67292.23,67414.78,246,327,0
2024-07-27 20:53:00,67409.0,68136.58,67409.0,68110.91,375,19,0
2024-07-27 20:54:00,68106.54,68123.25,67850.47,68102.79,420,196,0
2024-07-27 20:55:00,68098.87,68257.51,67950.46,67996.29,298,401,0
2024-07-27 20:56:00,68002.31,68002.31,67812.73,67883.05,219,247,0
2024-07-27 20:57:00,67878.06,67933.67,67739.38,67851.11,230,108,0
2024-07-27 20:58:00,67856.16,67885.14,67692.17,67873.11,202,84,0
2024-07-27 20:59:00,67876.27,67892.92,67697.73,67741.54,220,279,0
2024-07-27 21:00:00,67746.92,67746.92,67549.75,67549.75,166,53,0
2024-07-27 21:01:00,67547.36,67721.83,67539.99,67688.95,173,216,0
2024-07-27 21:02:00,67686.36,67892.87,67670.21,67887.12,213,159,0
2024-07-27 21:03:00,67890.85,68102.91,67863.95,68090.21,235,147,0
2024-07-27 21:04:00,68083.09,68083.09,67930.16,67993.37,230,195,0
2024-07-27 21:05:00,67990.5,68128.82,67922.43,68066.76,185,61,0
2024-07-27 21:06:00,68072.17,68212.66,68072.17,68212.66,162,139,0
2024-07-27 21:07:00,68215.11,68260.26,68102.64,68193.85,168,0,0
2024-07-27 21:08:00,68192.12,68299.77,68099.85,68242.6,173,0,0
2024-07-27 21:09:00,68239.5,68258.86,68144.97,68230.1,169,84,0
2024-07-27 21:10:00,68231.51,68369.68,68231.51,68322.62,141,0,0
2024-07-27 21:11:00,68320.45,68462.96,68309.84,68422.56,202,0,0
2024-07-27 21:12:00,68418.83,68512.48,68397.07,68420.3,148,208,0
2024-07-27 21:13:00,68426.23,68578.18,68375.24,68575.37,207,289,0
2024-07-27 21:14:00,68582.78,68664.44,68519.24,68519.24,223,44,0
2024-07-27 21:15:00,68516.2,68672.74,68457.5,68641.6,174,107,0
2024-07-27 21:16:00,68644.36,68762.86,68644.36,68717.59,185,56,0
2024-07-27 21:17:00,68712.66,68756.74,68538.94,68542.19,183,119,0
2024-07-27 21:18:00,68533.14,68650.22,68388.19,68437.84,253,180,0
2024-07-27 21:19:00,68434.89,68550.01,68375.3,68389.11,216,155,0
2024-07-27 21:20:00,68386.17,68444.72,68334.18,68337.08,161,163,0
2024-07-27 21:21:00,68343.74,68658.63,68343.74,68658.63,161,0,0
2024-07-27 21:22:00,68660.66,69137.96,68485.67,69080.53,290,0,0
2024-07-27 21:23:00,69083.91,69123.61,68883.9,68984.52,234,0,0
2024-07-27 21:24:00,68991.64,69004.98,68817.49,68912.79,216,97,0
2024-07-27 21:25:00,68909.52,69025.58,68887.58,68889.71,184,0,0
2024-07-27 21:26:00,68898.28,68941.74,68882.27,68895.52,132,131,0
2024-07-27 21:27:00,68900.55,68990.02,68838.61,68978.17,158,137,0
2024-07-27 21:28:00,68976.57,69013.15,68876.24,68999.48,167,190,0
2024-07-27 21:29:00,69001.92,69001.92,68869.06,68918.11,170,223,0
2024-07-27 21:30:00,68921.65,68969.75,68800.6,68819.14,146,283,0
2024-07-27 21:31:00,68812.77,68887.01,68677.83,68677.83,151,108,0
2024-07-27 21:32:00,68676.46,69047.05,68676.46,68999.55,212,57,0
2024-07-27 21:33:00,68996.73,69075.07,68905.87,68914.19,171,66,0
2024-07-27 21:34:00,68915.07,69111.89,68909.12,68965.58,247,361,0
2024-07-27 21:35:00,68969.07,69008.2,68895.99,68930.47,146,0,0
2024-07-27 21:36:00,68930.3,68936.47,68898.09,68922.65,84,0,0
2024-07-27 21:37:00,68917.4,68939.5,68905.23,68922.91,69,0,0
2024-07-27 21:38:00,68920.14,68994.23,68837.51,68975.67,162,0,0
2024-07-27 21:39:00,68980.27,69046.19,68930.53,68983.76,127,24,0
2024-07-27 21:40:00,68989.9,69003.57,68956.26,68975.91,88,103,0
2024-07-27 21:41:00,68970.59,68983.76,68895.98,68900.44,78,0,0
2024-07-27 21:42:00,68902.04,68926.67,68839.61,68850.79,115,0,0
2024-07-27 21:43:00,68847.3,68939.03,68826.14,68926.63,97,0,0
2024-07-27 21:44:00,68923.63,68933.63,68897.2,68933.63,77,65,0
2024-07-27 21:45:00,68927.48,68927.48,68879.89,68890.8,68,0,0
2024-07-27 21:46:00,68883.84,68883.84,68797.55,68809.46,93,0,0
2024-07-27 21:47:00,68807.5,68822.32,68703.42,68738.25,129,2,0
2024-07-27 21:48:00,68741.88,68786.6,68718.03,68769.47,87,122,0
2024-07-27 21:49:00,68773.93,68784.82,68633.73,68739.3,116,114,0
2024-07-27 21:50:00,68741.98,68804.12,68718.94,68801.45,86,0,0
2024-07-27 21:51:00,68804.94,68807.57,68767.1,68777.34,69,0,0
2024-07-27 21:52:00,68774.94,68779.98,68705.18,68705.18,82,0,0
2024-07-27 21:53:00,68702.64,68845.39,68669.35,68839.36,113,0,0
2024-07-27 21:54:00,68838.55,68838.55,68777.51,68830.37,89,0,0
2024-07-27 21:55:00,68830.13,68894.51,68829.82,68834.95,91,0,0
2024-07-27 21:56:00,68836.56,68887.59,68797.53,68878.17,88,0,0
2024-07-27 21:57:00,68881.43,68900.32,68874.73,68882.76,64,0,0
2024-07-27 21:58:00,68881.78,68918.59,68859.57,68884.05,85,0,0
2024-07-27 21:59:00,68884.89,68896.73,68846.63,68860.33,73,0,0
2024-07-27 22:00:00,68858.21,68867.67,68790.81,68799.59,160,141,0
2024-07-27 22:01:00,68803.82,68832.27,68752.11,68813.86,89,227,0
2024-07-27 22:02:00,68813.32,68813.34,68720.4,68802.17,111,0,0
2024-07-27 22:03:00,68803.94,68803.94,68692.17,68756.22,135,0,0
2024-07-27 22:04:00,68754.86,68771.5,68649.1,68650.27,115,70,0
2024-07-27 22:05:00,68652.93,68708.67,68651.8,68666.43,118,91,0
2024-07-27 22:06:00,68671.69,68671.69,68588.62,68664.52,158,96,0
2024-07-27 22:07:00,68667.59,68684.18,68618.58,68630.39,92,0,0
2024-07-27 22:08:00,68630.12,68634.96,68543.26,68601.68,113,77,0
2024-07-27 22:09:00,68600.37,68682.67,68587.43,68656.82,98,0,0
2024-07-27 22:10:00,68657.65,68675.88,68565.07,68570.69,103,0,0
2024-07-27 22:11:00,68567.72,68623.23,68565.6,68582.21,104,0,0
2024-07-27 22:12:00,68578.67,68648.0,68570.38,68615.42,76,0,0
2024-07-27 22:13:00,68619.76,68643.4,68610.07,68642.41,76,0,0
2024-07-27 22:14:00,68641.77,68657.9,68627.9,68636.61,71,0,0
2024-07-27 22:15:00,68639.55,68719.29,68626.71,68719.29,87,0,0
2024-07-27 22:16:00,68716.66,68797.52,68713.93,68774.67,112,0,0
2024-07-27 22:17:00,68772.84,68849.67,68766.26,68841.43,95,0,0
2024-07-27 22:18:00,68842.95,68856.72,68794.08,68803.84,97,0,0
2024-07-27 22:19:00,68805.08,68819.25,68739.88,68745.64,86,0,0
2024-07-27 22:20:00,68744.03,68775.12,68706.38,68774.01,96,0,0
2024-07-27 22:21:00,68778.26,68831.38,68681.92,68720.92,124,0,0
2024-07-27 22:22:00,68723.1,68742.51,68693.52,68729.72,76,0,0
2024-07-27 22:23:00,68727.48,68755.04,68720.13,68720.13,72,0,0
2024-07-27 22:24:00,68724.35,68768.22,68713.99,68736.1,84,0,0
2024-07-27 22:25:00,68740.74,68801.37,68740.74,68749.36,83,0,0
2024-07-27 22:26:00,68750.09,68763.62,68701.58,68703.76,73,0,0
2024-07-27 22:27:00,68699.22,68726.7,68671.11,68671.11,75,0,0
2024-07-27 22:28:00,68668.34,68727.46,68638.19,68659.93,85,0,0
2024-07-27 22:29:00,68653.34,68672.98,68598.95,68607.85,96,0,0
2024-07-27 22:30:00,68607.26,68652.93,68604.21,68623.06,74,66,0
2024-07-27 22:31:00,68629.36,68647.01,68564.09,68597.36,100,0,0
2024-07-27 22:32:00,68599.18,68674.96,68599.18,68670.96,89,0,0
2024-07-27 22:33:00,68674.88,68746.47,68674.88,68746.47,77,0,0
2024-07-27 22:34:00,68749.57,68787.63,68729.93,68776.01,88,0,0
2024-07-27 22:35:00,68777.72,68788.27,68736.97,68743.43,81,0,0
2024-07-27 22:36:00,68745.99,68778.78,68742.03,68761.75,80,0,0
2024-07-27 22:37:00,68761.67,68794.94,68753.36,68794.94,74,0,0
2024-07-27 22:38:00,68797.29,68813.65,68743.13,68743.13,71,0,0
2024-07-27 22:39:00,68747.6,68783.41,68747.6,68752.59,76,0,0
2024-07-27 22:40:00,68752.37,68803.26,68743.53,68779.35,89,0,0
2024-07-27 22:41:00,68779.75,68802.35,68768.82,68770.96,73,0,0
2024-07-27 22:42:00,68771.05,68799.35,68755.02,68756.46,81,0,0
2024-07-27 22:43:00,68759.7,68772.56,68699.49,68712.85,82,0,0
2024-07-27 22:44:00,68711.34,68732.78,68669.39,68687.13,78,0,0
2024-07-27 22:45:00,68686.56,68749.95,68676.35,68733.19,89,0,0
2024-07-27 22:46:00,68734.51,68744.16,68701.85,68725.46,66,0,0
2024-07-27 22:47:00,68722.49,68762.51,68695.25,68695.25,80,0,0
2024-07-27 22:48:00,68691.89,68710.09,68685.39,68690.84,67,0,0
2024-07-27 22:49:00,68692.33,68694.3,68590.46,68623.78,96,0,0
2024-07-27 22:50:00,68621.55,68649.39,68606.15,68624.81,75,0,0
2024-07-27 22:51:00,68624.43,68650.16,68589.67,68627.63,91,0,0
2024-07-27 22:52:00,68627.7,68644.03,68601.25,68613.02,82,0,0
2024-07-27 22:53:00,68615.41,68636.61,68598.8,68604.28,77,0,0
2024-07-27 22:54:00,68604.02,68628.67,68565.73,68628.67,80,0,0
2024-07-27 22:55:00,68631.15,68680.5,68614.54,68667.93,86,0,0
2024-07-27 22:56:00,68668.46,68676.33,68636.54,68651.33,87,0,0
2024-07-27 22:57:00,68651.66,68684.64,68635.24,68663.37,76,0,0
2024-07-27 22:58:00,68661.49,68670.18,68626.52,68627.0,80,0,0
2024-07-27 22:59:00,68630.22,68642.01,68616.33,68634.16,63,0,0
2024-07-27 23:00:00,68633.11,68633.11,68579.04,68618.58,85,0,0
2024-07-27 23:01:00,68621.32,68629.83,68581.65,68594.0,73,0,0
2024-07-27 23:02:00,68597.03,68597.03,68531.34,68591.03,86,0,0
